gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,champ1,champ2,champ3,champ4,champ5
TRSA1/1140089,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140089?gameHash=0b6235450d1a09d9,CBLOL,2015,Post,0,2015-11-13 15:03:56,1,5.21,100,Blue,team,,,g3nerationX,oe:team:faa8ea6e89c8c4ca180fc12dcbbd5ba,,62.0,100.0,53.0,,,1679,0,5,22,10,5,22,0,0,0,0,0,,,,0.1787,0.9649,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,,,0,1,33460,1195.7117,,2669.3389,0.0,60,2.1441,24,0.8577,11,0,0.0,36945,19475,695.95,,35455,-0.265411,,534,100,85,15,22.6563,13411,13401,211,14181,14466,211,-770,-1065,0,0,0,1,1,2,0,20294,22729,345,24277,24227,323,-3983,-1498,22,2,3,7,7,20,2,103,27,107,50,130
TRSA1/1140099,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140099?gameHash=ff049075960b651d,CBLOL,2015,Post,0,2015-11-13 15:55:53,2,5.21,200,Red,team,,,g3nerationX,oe:team:faa8ea6e89c8c4ca180fc12dcbbd5ba,,34.0,27.0,62.0,,,2389,1,18,8,54,18,8,4,2,0,0,0,,,,0.4521,0.653,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,3.0,1.0,1.0,,,1,0,62316,1565.0733,,2327.9196,0.0,114,2.8631,35,0.879,21,0,0.0,69156,44941,1128.6982,,60470,0.0354273,,1003,168,126,42,29.4098,12906,14597,222,13034,14359,230,-128,238,-8,0,0,0,0,0,0,22091,24021,332,20986,22601,348,1105,1420,-16,4,15,3,3,6,4,105,157,56,53,130
TRSA1/1140099,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140099?gameHash=ff049075960b651d,CBLOL,2015,Post,0,2015-11-13 15:55:53,2,5.21,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,80.0,37.0,100.0,,,2389,0,8,18,15,8,18,1,0,0,0,1,,,,0.2009,0.653,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,8.0,0.0,0.0,,,0,1,48764,1224.7133,,2107.8108,0.0,131,3.2901,30,0.7535,30,0,0.0,59630,35415,889.4517,,58365,-0.0354273,,971,150,137,13,28.154,13034,14359,230,12906,14597,222,128,-238,8,0,0,0,0,0,0,20986,22601,348,22091,24021,332,-1105,-1420,16,3,6,4,4,15,3,31,71,107,9,125
TRSA1/1130114,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130114?gameHash=47ecb99cc4049709,CBLOL,2015,Post,0,2015-11-13 16:53:38,3,5.21,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,80.0,125.0,53.0,,,2054,1,31,10,86,31,10,5,1,0,0,1,,,,0.9056,1.1977,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,,,2,0,84626,2472.0351,,3266.407,0.0,107,3.1256,28,0.8179,26,0,0.0,66813,45780,1337.2931,,59944,0.20267,,837,98,78,20,27.3126,14839,15079,241,14765,14062,209,74,1017,32,3,8,2,2,7,3,21886,22998,370,21583,23540,369,303,-542,1,4,10,2,2,7,4,90,27,56,60,4
TRSA1/1130114,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130114?gameHash=47ecb99cc4049709,CBLOL,2015,Post,0,2015-11-13 16:53:38,3,5.21,100,Blue,team,,,g3nerationX,oe:team:faa8ea6e89c8c4ca180fc12dcbbd5ba,,62.0,100.0,37.0,,,2054,0,10,31,34,10,31,1,0,0,0,0,,,,0.2921,1.1977,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,1.0,,,0,2,76283,2228.3252,,3143.4275,0.0,83,2.4245,26,0.7595,9,0,0.0,51555,30522,891.5871,,48913,-0.20267,,747,120,107,13,25.3262,14765,14062,209,14839,15079,241,-74,-1017,-32,2,7,3,3,8,2,21583,23540,369,21886,22998,370,-303,542,-1,2,7,4,4,10,2,106,157,34,131,130
TRSA1/1130123,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130123?gameHash=879dc9aa856e4db3,CBLOL,2015,Post,0,2015-11-13 17:54:44,1,5.21,100,Blue,team,,,CNB e-Sports Club,oe:team:4df410b2df000c4b430debfe467a76f,,73.0,27.0,53.0,,,2315,1,19,8,37,19,8,2,0,0,0,1,,,,0.4924,0.6998,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0,3.0,1.0,1.0,,,4,0,95503,2475.2397,,2723.9482,0.0,130,3.3693,38,0.9849,24,0,0.0,68109,44597,1155.8618,,64275,0.209142,,960,115,74,41,27.8618,14181,17208,273,12776,16184,244,1405,1024,29,2,1,0,0,0,2,22709,27297,450,19553,26574,409,3156,723,41,2,1,0,0,0,2,90,100,107,118,4
TRSA1/1130123,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130123?gameHash=879dc9aa856e4db3,CBLOL,2015,Post,0,2015-11-13 17:54:44,1,5.21,200,Red,team,,,INTZ Red,oe:team:9981ed8d509feb1b77d43af088fd0b1,,34.0,79.0,62.0,,,2315,0,8,19,19,8,19,2,0,0,0,0,,,,0.2073,0.6998,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,0.0,0.0,,,0,4,70636,1830.7387,,3153.2527,0.0,118,3.0583,40,1.0367,28,0,0.0,55625,32113,832.3024,,52105,-0.209142,,953,102,91,11,27.3434,12776,16184,244,14181,17208,273,-1405,-1024,-29,0,0,2,2,1,0,19553,26574,409,22709,27297,450,-3156,-723,-41,0,0,2,2,1,0,31,37,145,131,125
TRSA1/1140118,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140118?gameHash=22dc5e51710c20b6,CBLOL,2015,Post,0,2015-11-13 18:57:02,2,5.21,100,Blue,team,,,INTZ Red,oe:team:9981ed8d509feb1b77d43af088fd0b1,,90.0,62.0,4.0,,,2487,1,20,11,51,20,11,1,0,0,0,0,,,,0.4825,0.7479,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,5.0,0.0,0.0,,,1,0,73448,1771.9662,,2790.8565,0.0,137,3.3052,43,1.0374,35,0,0.0,73534,48388,1167.3824,,67760,0.094979,,1103,163,138,25,30.5428,13804,18155,260,13775,17647,268,29,508,-8,2,2,1,1,1,2,22494,29686,444,22321,28283,447,173,1403,-3,4,5,1,1,1,4,31,37,91,53,16
TRSA1/1140118,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140118?gameHash=22dc5e51710c20b6,CBLOL,2015,Post,0,2015-11-13 18:57:02,2,5.21,200,Red,team,,,CNB e-Sports Club,oe:team:4df410b2df000c4b430debfe467a76f,,73.0,34.0,130.0,,,2487,0,11,20,17,11,20,2,0,0,0,1,,,,0.2654,0.7479,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,,,0,1,81010,1954.4029,,2439.035,0.0,132,3.1846,52,1.2545,23,0,0.0,64313,39167,944.9216,,61616,-0.094979,,1046,134,110,24,28.468,13775,17647,268,13804,18155,260,-29,-508,8,1,1,2,2,2,1,22321,28283,447,22494,29686,444,-173,-1403,3,1,1,4,4,5,1,103,27,11,131,125
TRSA1/1140121,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140121?gameHash=6c6d651a49cb9780,CBLOL,2015,Post,0,2015-11-13 20:03:54,3,5.21,100,Blue,team,,,CNB e-Sports Club,oe:team:4df410b2df000c4b430debfe467a76f,,27.0,73.0,31.0,,,2659,1,26,8,59,26,8,3,0,0,0,1,,,,0.5867,0.7672,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,6.0,0.0,0.0,,,1,0,92958,2097.5856,,2386.2354,0.0,145,3.2719,48,1.0831,21,0,0.0,75160,48380,1091.6886,,68276,0.134442,,999,139,100,39,25.6788,12898,14215,209,13153,13497,198,-255,718,11,0,0,0,0,0,0,20254,22905,361,19686,21242,330,568,1663,31,1,0,0,0,0,1,90,100,65,53,130
TRSA1/1140121,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140121?gameHash=6c6d651a49cb9780,CBLOL,2015,Post,0,2015-11-13 20:03:54,3,5.21,200,Red,team,,,INTZ Red,oe:team:9981ed8d509feb1b77d43af088fd0b1,,62.0,4.0,34.0,,,2659,0,8,26,19,8,26,0,0,0,0,0,,,,0.1805,0.7672,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,9.0,1.0,1.0,,,0,1,61745,1393.2681,,2692.7792,0.0,164,3.7006,60,1.3539,34,0,0.0,61793,35013,790.0639,,59675,-0.134442,,888,107,86,21,22.452,13153,13497,198,12898,14215,209,255,-718,-11,0,0,0,0,0,0,19686,21242,330,20254,22905,361,-568,-1663,-31,0,0,1,1,0,0,103,37,69,131,7
TRKR1/830242,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/830242?gameHash=ca24ddb06f46d8f7,KeSPA,2016,,0,2015-11-14 09:14:14,1,5.21,100,Blue,team,,,ESC Ever,oe:team:2e32a1985132a6c92ac8d39a3d158f0,,48.0,71.0,27.0,,,2339,1,17,8,48,17,8,2,0,0,0,1,,,,0.4361,0.6413,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,5.0,1.0,1.0,,,2,0,89164,2287.2339,,3254.0573,0.0,174,4.4634,39,1.0004,29,0,0.0,69028,45288,1161.7272,,60843,0.0149524,,1015,163,134,29,30.218,14345,18126,262,13328,17663,270,1017,463,-8,2,5,0,0,0,2,22306,28365,434,21957,29147,433,349,-782,1,2,5,2,2,5,2,146,100,34,53,4
TRKR1/830242,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/830242?gameHash=ca24ddb06f46d8f7,KeSPA,2016,,0,2015-11-14 09:14:14,1,5.21,200,Red,team,,,CJ Entus,oe:team:f8c3923ecbc5de1edc4eaea53407c6f,,62.0,12.0,107.0,,,2339,0,8,17,15,8,17,0,0,0,0,0,,,,0.2052,0.6413,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,,,0,2,83863,2151.2527,,3264.395,0.0,123,3.1552,56,1.4365,22,0,0.0,65966,42226,1083.1808,,59940,-0.0149524,,1029,183,132,51,31.0902,13328,17663,270,14345,18126,262,-1017,-463,8,0,0,2,2,5,0,21957,29147,433,22306,28365,434,-349,782,-1,2,5,2,2,5,2,31,86,69,131,125
TRKR1/830245,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/830245?gameHash=b279bb005938b6cb,KeSPA,2016,,0,2015-11-14 10:39:15,2,5.21,200,Red,team,,,ESC Ever,oe:team:2e32a1985132a6c92ac8d39a3d158f0,,62.0,34.0,48.0,,,2065,1,16,7,38,16,7,2,1,0,0,1,,,,0.4649,0.6683,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,3.0,1.0,1.0,,,4,0,78496,2280.7554,,2748.5811,0.0,128,3.7191,23,0.6683,21,0,0.0,63071,41934,1218.4213,,59680,0.208326,,853,151,110,41,29.1719,14470,18776,279,14035,18053,284,435,723,-5,2,2,1,1,2,2,22249,27671,428,21952,28439,450,297,-768,-22,2,2,2,2,5,2,24,27,56,53,125
TRKR1/830245,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/830245?gameHash=b279bb005938b6cb,KeSPA,2016,,0,2015-11-14 10:39:15,2,5.21,100,Blue,team,,,CJ Entus,oe:team:f8c3923ecbc5de1edc4eaea53407c6f,,12.0,107.0,100.0,,,2065,0,7,16,18,7,16,0,0,0,0,0,,,,0.2034,0.6683,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,0.0,0.0,,,0,4,61682,1792.2131,,3135.8354,0.0,89,2.586,34,0.9879,16,0,0.0,51201,30064,873.5303,,48420,-0.208326,,868,137,118,19,29.201,14035,18053,284,14470,18776,279,-435,-723,5,1,2,2,2,2,1,21952,28439,450,22249,27671,428,-297,768,22,2,5,2,2,2,2,103,28,71,131,4
TRKR1/830246,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/830246?gameHash=a837a0f5c828f981,KeSPA,2016,,0,2015-11-14 11:38:50,3,5.21,100,Blue,team,,,ESC Ever,oe:team:2e32a1985132a6c92ac8d39a3d158f0,,48.0,71.0,27.0,,,1699,1,16,5,34,16,5,1,0,0,0,1,,,,0.565,0.7416,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0,,,1,0,68654,2424.5085,,2919.1289,0.0,105,3.7081,21,0.7416,17,0,0.0,53987,36327,1282.884,,46398,0.175297,,807,119,86,33,32.7016,15809,19196,298,13929,18213,274,1880,983,24,4,7,1,1,3,4,24236,29609,460,20242,27701,425,3994,1908,35,6,10,1,1,3,6,69,66,34,53,4
TRKR1/830246,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/830246?gameHash=a837a0f5c828f981,KeSPA,2016,,0,2015-11-14 11:38:50,3,5.21,200,Red,team,,,CJ Entus,oe:team:f8c3923ecbc5de1edc4eaea53407c6f,,62.0,12.0,107.0,,,1699,0,5,16,11,5,16,0,0,0,0,0,,,,0.1766,0.7416,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,,,0,1,49485,1747.5574,,3297.2454,0.0,80,2.8252,35,1.236,13,0,0.0,40801,23141,817.2219,,38920,-0.175297,,715,93,80,13,28.5344,13929,18213,274,15809,19196,298,-1880,-983,-24,1,3,4,4,7,1,20242,27701,425,24236,29609,460,-3994,-1908,-35,1,3,6,6,10,1,103,100,11,131,125
TRSA1/1130146,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130146?gameHash=7f9d36ec7db6b9df,CBLOL,2015,Post,0,2015-11-14 15:03:42,1,5.21,100,Blue,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,4.0,62.0,53.0,,,2325,1,14,9,40,14,9,1,0,0,0,0,,,,0.3613,0.5935,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,1.0,0.0,,,3,0,60769,1568.2323,,1756.1032,0.0,141,3.6387,44,1.1355,24,0,0.0,67058,43451,1121.3161,,56237,0.0312616,,973,144,116,28,28.8258,12964,17650,256,13086,16538,245,-122,1112,11,0,0,1,1,0,0,20189,27596,405,20433,25556,405,-244,2040,0,2,4,1,1,0,2,105,27,107,118,12
TRSA1/1130146,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130146?gameHash=7f9d36ec7db6b9df,CBLOL,2015,Post,0,2015-11-14 15:03:42,1,5.21,200,Red,team,,,CNB e-Sports Club,oe:team:4df410b2df000c4b430debfe467a76f,,34.0,114.0,16.0,,,2325,0,9,14,21,9,14,2,0,0,0,1,,,,0.2323,0.5935,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,1.0,,,0,3,44763,1155.1742,,2327.4065,0.0,125,3.2258,37,0.9548,20,0,0.0,56688,33081,853.7032,,54506,-0.0312616,,935,116,109,7,27.1226,13086,16538,245,12964,17650,256,122,-1112,-11,1,0,0,0,0,1,20433,25556,405,20189,27596,405,244,-2040,0,1,0,2,2,4,1,31,37,19,131,130
TRSA1/1140154,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140154?gameHash=cbb6fa8b0ce28d77,CBLOL,2015,Post,0,2015-11-14 16:15:20,2,5.21,200,Red,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,34.0,62.0,4.0,,,2160,1,19,8,56,19,8,4,1,0,0,1,,,,0.5278,0.75,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,,,2,0,69537,1931.5833,,2839.0833,0.0,131,3.6389,49,1.3611,27,0,0.0,69977,47937,1331.5833,,63260,0.238599,,990,163,112,51,32.0278,14734,16036,262,13646,13507,206,1088,2529,56,0,0,0,0,0,0,22632,26731,431,20711,23991,364,1921,2740,67,2,5,1,1,2,2,103,100,107,17,114
TRSA1/1140154,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140154?gameHash=cbb6fa8b0ce28d77,CBLOL,2015,Post,0,2015-11-14 16:15:20,2,5.21,100,Blue,team,,,CNB e-Sports Club,oe:team:4df410b2df000c4b430debfe467a76f,,131.0,27.0,53.0,,,2160,0,8,19,23,8,19,0,0,0,0,0,,,,0.2222,0.75,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,10.0,1.0,1.0,,,0,2,60180,1671.6667,,2437.1111,0.0,108,3.0,38,1.0556,24,0,0.0,51240,29200,811.1111,,49775,-0.238599,,797,100,94,6,24.9167,13646,13507,206,14734,16036,262,-1088,-2529,-56,0,0,0,0,0,0,20711,23991,364,22632,26731,431,-1921,-2740,-67,1,2,2,2,5,1,90,37,19,118,60
TRSA1/1130155,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130155?gameHash=74fa193896940f84,CBLOL,2015,Post,0,2015-11-14 17:18:44,1,5.21,100,Blue,team,,,Vivo Keyd,oe:team:2ac91e85ddcfa4e5c6ec6c9b5d3f3f0,,4.0,62.0,105.0,,,1794,1,15,3,39,15,3,2,0,0,0,0,,,,0.5017,0.602,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,,,3,0,59224,1980.7358,,2072.9431,0.0,95,3.1773,26,0.8696,15,0,0.0,58762,40199,1344.4482,,55243,0.392818,,852,131,90,41,32.8763,13670,17184,259,13411,16865,267,259,319,-8,1,3,1,1,0,1,22535,29854,457,20057,27523,441,2478,2331,16,2,6,1,1,0,2,34,100,23,118,114
TRSA1/1130155,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1130155?gameHash=74fa193896940f84,CBLOL,2015,Post,0,2015-11-14 17:18:44,1,5.21,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,80.0,125.0,53.0,,,1794,0,3,15,5,3,15,0,0,0,0,1,,,,0.1003,0.602,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,,,0,3,30698,1026.689,,2663.2776,0.0,103,3.4448,24,0.8027,20,0,0.0,39336,20773,694.7492,,37105,-0.392818,,791,75,73,2,28.9632,13411,16865,267,13670,17184,259,-259,-319,8,1,0,1,1,3,1,20057,27523,441,22535,29854,457,-2478,-2331,-16,1,0,2,2,6,1,22,37,56,131,16
TRSA1/1140161,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140161?gameHash=4f106022e55f43b4,CBLOL,2015,Post,0,2015-11-14 18:15:17,2,5.21,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,53.0,37.0,100.0,,,2409,1,30,14,78,30,14,1,0,0,0,1,,,,0.7472,1.0959,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,,,4,0,97449,2427.1233,,2670.4857,0.0,132,3.2877,53,1.32,28,0,0.0,79195,54790,1364.6326,,70990,0.221735,,1092,136,109,27,30.5853,15247,17960,257,13682,16830,282,1565,1130,-25,5,6,1,1,0,5,25718,29411,434,22726,28010,411,2992,1401,23,7,10,6,6,14,7,90,27,134,60,114
TRSA1/1140161,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140161?gameHash=4f106022e55f43b4,CBLOL,2015,Post,0,2015-11-14 18:15:17,2,5.21,200,Red,team,,,Vivo Keyd,oe:team:2ac91e85ddcfa4e5c6ec6c9b5d3f3f0,,4.0,62.0,34.0,,,2409,0,14,30,29,14,30,2,0,0,0,0,,,,0.3487,1.0959,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,,,0,4,70918,1766.3263,,3270.3362,0.0,137,3.4122,37,0.9215,19,0,0.0,58088,33683,838.929,,56820,-0.221735,,913,154,149,5,26.5753,13682,16830,282,15247,17960,257,-1565,-1130,25,1,0,5,5,6,1,22726,28010,411,25718,29411,434,-2992,-1401,-23,6,14,7,7,10,6,31,66,107,131,125
TRSA1/1140162,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140162?gameHash=2ec93390fec02dc7,CBLOL,2015,Post,0,2015-11-14 19:15:39,3,5.21,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,53.0,100.0,37.0,,,2588,1,27,18,77,27,18,6,0,0,0,0,,,,0.626,1.0433,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,,,1,0,97134,2251.9474,,3172.2566,0.0,156,3.6167,53,1.2287,30,0,0.0,78724,52618,1219.8918,,73634,0.0706101,,1007,166,148,18,27.1947,14505,16085,212,13965,15780,238,540,305,-26,3,6,1,1,2,3,21992,25122,352,21917,25853,404,75,-731,-52,4,9,2,2,3,4,103,27,34,131,80
TRSA1/1140162,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140162?gameHash=2ec93390fec02dc7,CBLOL,2015,Post,0,2015-11-14 19:15:39,3,5.21,100,Blue,team,,,Vivo Keyd,oe:team:2ac91e85ddcfa4e5c6ec6c9b5d3f3f0,,4.0,62.0,134.0,,,2588,0,18,27,43,18,27,3,0,0,0,1,,,,0.4173,1.0433,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,1.0,,,0,1,101848,2361.2365,,2957.0866,0.0,140,3.2457,51,1.1824,20,0,0.0,70723,44617,1034.3972,,68612,-0.0706101,,1087,187,158,29,29.5363,13965,15780,238,14505,16085,212,-540,-305,26,1,2,3,3,6,1,21917,25853,404,21992,25122,352,-75,731,52,2,3,4,4,9,2,105,46,56,17,114
TRSA1/1140173,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140173?gameHash=9b173fa2d4f127e2,CBLOL,2015,Post,0,2015-11-15 15:02:45,1,5.21,100,Blue,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,60.0,4.0,53.0,,,2638,1,19,16,43,19,16,3,0,0,0,0,,,,0.4321,0.7961,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,4.0,1.0,1.0,,,3,0,67057,1525.1782,,3167.2176,0.0,171,3.8893,48,1.0917,30,0,0.0,72501,45920,1044.4276,,65279,0.0154215,,1021,156,112,44,26.7703,14362,15672,256,14455,14857,230,-93,815,26,0,0,2,2,6,0,21778,25845,417,21915,25017,385,-137,828,32,2,3,4,4,13,2,103,46,107,62,130
TRSA1/1140173,complete,http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1140173?gameHash=9b173fa2d4f127e2,CBLOL,2015,Post,0,2015-11-15 15:02:45,1,5.21,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,27.0,34.0,114.0,,,2638,0,16,19,48,16,19,2,0,0,0,1,,,,0.3639,0.7961,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,0.0,0.0,,,0,3,104894,2385.7619,,2146.7172,0.0,134,3.0478,46,1.0462,31,0,0.0,68911,42330,962.7748,,64280,-0.0154215,,1023,134,116,18,26.3154,14455,14857,230,14362,15672,256,93,-815,-26,2,6,0,0,0,2,21915,25017,385,21778,25845,417,137,-828,-32,4,13,2,2,3,4,106,37,124,50,16
